,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
3194,23.0,2011-01-07,1122034.48,0.0,27.81,3.193,132.8823226,5.114
3202,23.0,2011-03-04,1301185.28,0.0,20.67,3.437,133.6141429,5.114
3147,23.0,2010-02-12,1380892.08,1.0,18.75,2.771,131.5866129,5.892
3148,23.0,2010-02-19,1319588.04,0.0,26.7,2.747,131.637,5.892
3231,23.0,2011-09-23,1289082.81,0.0,57.14,3.758,136.367,4.584
3177,23.0,2010-09-10,1272842.85,1.0,63.21,2.717,132.7564516,5.326
3240,23.0,2011-11-25,2057059.53,1.0,35.23,3.536,136.4788,4.42
3203,23.0,2011-03-11,1042043.55,0.0,29.36,3.6,133.7361429,5.114
3165,23.0,2010-06-18,1507708.93,0.0,60.29,2.805,132.4733333,5.435
3173,23.0,2010-08-13,1346345.97,0.0,67.43,2.81,132.63,5.326
3254,23.0,2012-03-02,1322852.2,0.0,25.91,3.827,137.4238966,4.261
3232,23.0,2011-09-30,1275597.85,0.0,64.76,3.684,136.4195,4.584
3252,23.0,2012-02-17,1365546.69,0.0,27.01,3.703,137.2583103,4.261
3247,23.0,2012-01-13,1031451.35,0.0,28.49,3.523,136.753,4.261
3188,23.0,2010-11-26,2072685.05,1.0,34.95,3.07,132.8369333,5.287
3285,23.0,2012-10-05,1464616.59,0.0,56.65,4.027,138.8256,4.145
3248,23.0,2012-01-20,1146992.13,0.0,15.33,3.542,136.8564194,4.261
3159,23.0,2010-05-07,1365552.28,0.0,61.04,2.981,132.1062,5.435
3160,23.0,2010-05-14,1303055.09,0.0,45.33,2.983,132.152129,5.435
3183,23.0,2010-10-22,1147503.92,0.0,43.19,2.919,132.8170968,5.287
3277,23.0,2012-08-10,1436311.76,0.0,71.12,3.772,138.1437742,4.156
3168,23.0,2010-07-09,1417535.78,0.0,77.16,2.806,132.5461333,5.326
3243,23.0,2011-12-16,2173621.2,0.0,32.99,3.445,136.5335161,4.42
3215,23.0,2011-06-03,1562161.97,0.0,67.21,3.973,134.8551613,4.781
3376,24.0,2011-10-07,1405914.39,0.0,53.87,3.775,136.472,8.454
3417,24.0,2012-07-20,1394299.0,0.0,76.42,3.732,138.2331935,8.953
3363,24.0,2011-07-08,1567340.07,0.0,72.56,3.886,135.6283333,8.358
3378,24.0,2011-10-21,1283563.43,0.0,56.6,3.757,136.5017742,8.454
3367,24.0,2011-08-05,1417616.81,0.0,74.64,4.02,136.0540323,8.358
3390,24.0,2012-01-13,1155594.2,0.0,36.5,3.666,136.753,8.659
3400,24.0,2012-03-23,1221723.94,0.0,59.51,4.054,137.6552903,8.659
3347,24.0,2011-03-18,1168397.26,0.0,43.39,3.796,133.8492258,8.252
3414,24.0,2012-06-29,1428869.9,0.0,70.4,3.667,138.1962667,8.983
3301,24.0,2010-04-30,1259877.19,0.0,51.48,3.042,132.0644333,8.211
3388,24.0,2011-12-30,1363973.16,1.0,33.45,3.566,136.6432581,8.454
3322,24.0,2010-09-24,1169413.27,0.0,64.3,2.837,132.7619333,8.117
3369,24.0,2011-08-19,1352039.88,0.0,69.93,3.942,136.183129,8.358
3326,24.0,2010-10-22,1234875.33,0.0,48.69,3.049,132.8170968,8.275
3345,24.0,2011-03-04,1346994.53,0.0,31.36,3.605,133.6141429,8.252
3415,24.0,2012-07-06,1645097.75,0.0,77.18,3.646,138.2296333,8.953
3290,24.0,2010-02-12,1414107.1,1.0,25.94,2.94,131.5866129,8.326
3340,24.0,2011-01-28,1126921.34,0.0,17.91,3.402,133.1059677,8.252
3294,24.0,2010-03-12,1309340.16,0.0,42.31,2.938,131.784,8.326
3389,24.0,2012-01-06,1251581.89,0.0,32.86,3.585,136.698129,8.659
3351,24.0,2011-04-15,1245576.65,0.0,52.36,3.981,134.2784667,8.212
3359,24.0,2011-06-10,1373841.91,0.0,70.02,4.025,134.9425484,8.212
3424,24.0,2012-09-07,1477134.75,1.0,72.81,4.076,138.4729355,8.953
3391,24.0,2012-01-20,1151993.85,0.0,25.73,3.705,136.8564194,8.659
3431,24.0,2012-10-26,1307182.29,0.0,55.16,4.071,138.7281613,8.693
3317,24.0,2010-08-20,1375307.54,0.0,72.17,2.913,132.6616129,8.117
3299,24.0,2010-04-16,1268266.72,0.0,51.08,3.01,131.9809,8.211
3373,24.0,2011-09-16,1227535.97,0.0,65.56,3.937,136.3145,8.358
3313,24.0,2010-07-23,1333740.35,0.0,75.27,2.924,132.5825806,8.117
3295,24.0,2010-03-19,1222511.29,0.0,46.09,2.96,131.8242903,8.326
3430,24.0,2012-10-19,1255414.84,0.0,52.59,4.153,138.8336129,8.693
3360,24.0,2011-06-17,1320359.23,0.0,64.34,3.989,135.0837333,8.212
3343,24.0,2011-02-18,1360150.12,0.0,34.04,3.42,133.3701429,8.252
3353,24.0,2011-04-29,1197761.17,0.0,60.48,4.117,134.4357333,8.212
3418,24.0,2012-07-27,1307339.14,0.0,73.62,3.82,138.2033871,8.953
3368,24.0,2011-08-12,1402818.01,0.0,72.52,3.995,136.144129,8.358
3349,24.0,2011-04-01,1163803.3,0.0,35.73,3.811,134.0682581,8.212
3422,24.0,2012-08-24,1303726.54,0.0,68.13,3.997,138.2814516,8.953
3420,24.0,2012-08-10,1497054.81,0.0,75.53,3.863,138.1437742,8.953
3407,24.0,2012-05-11,1355391.79,0.0,58.7,4.055,138.0882667,8.983
3405,24.0,2012-04-27,1194334.65,0.0,49.26,4.163,137.9781333,8.983
3406,24.0,2012-05-04,1306551.71,0.0,52.14,4.124,138.0332,8.983
3316,24.0,2010-08-13,1384243.75,0.0,74.17,2.923,132.63,8.117
3365,24.0,2011-07-22,1357672.24,0.0,79.29,3.972,135.8738387,8.358
3332,24.0,2010-12-03,1413302.7,0.0,37.08,3.2,132.7566667,8.275
3328,24.0,2010-11-05,1285358.01,0.0,42.2,3.049,132.9245806,8.275
3297,24.0,2010-04-02,1478321.26,0.0,45.22,2.957,131.9019677,8.211
3381,24.0,2011-11-11,1425078.59,0.0,46.78,3.719,136.4618065,8.454
3292,24.0,2010-02-26,1158722.74,0.0,33.98,2.91,131.686,8.326
3375,24.0,2011-09-30,1246242.61,0.0,68.0,3.858,136.4195,8.358
3419,24.0,2012-08-03,1440374.13,0.0,73.26,3.819,138.1735806,8.953
3311,24.0,2010-07-09,1665502.55,0.0,79.05,2.94,132.5461333,8.117
3331,24.0,2010-11-26,1779276.51,1.0,41.92,3.186,132.8369333,8.275
3387,24.0,2011-12-23,2168344.23,0.0,36.93,3.587,136.5883871,8.454
3393,24.0,2012-02-03,1249696.97,0.0,38.61,3.796,137.0632581,8.659
3325,24.0,2010-10-15,1300806.74,0.0,52.83,2.999,132.7633548,8.275
3296,24.0,2010-03-26,1258311.56,0.0,48.87,2.963,131.863129,8.326
3361,24.0,2011-06-24,1304850.67,0.0,68.88,3.964,135.2652667,8.212
3318,24.0,2010-08-27,1350059.35,0.0,67.0,2.885,132.6932258,8.117
3403,24.0,2012-04-13,1285783.87,0.0,48.65,4.187,137.868,8.983
3303,24.0,2010-05-14,1346783.35,0.0,51.31,3.112,132.152129,8.211
3355,24.0,2011-05-13,1311950.16,0.0,58.49,4.211,134.593,8.212
3304,24.0,2010-05-21,1283482.85,0.0,60.44,3.096,132.2230323,8.211
3344,24.0,2011-02-25,1235121.33,0.0,26.09,3.452,133.4921429,8.252
3348,24.0,2011-03-25,1158693.12,0.0,36.88,3.789,133.9587419,8.252
3396,24.0,2012-02-24,1303233.15,0.0,37.35,3.917,137.3411034,8.659
3321,24.0,2010-09-17,1273295.46,0.0,60.31,2.846,132.7670667,8.117
3357,24.0,2011-05-27,1311153.72,0.0,65.74,4.134,134.7677742,8.212
3309,24.0,2010-06-25,1399073.75,0.0,74.9,2.958,132.4976,8.211
3364,24.0,2011-07-15,1356938.95,0.0,74.43,3.915,135.7837419,8.358
3380,24.0,2011-11-04,1385860.38,0.0,39.87,3.738,136.475129,8.454
3324,24.0,2010-10-08,1361944.94,0.0,54.82,2.903,132.7516667,8.275
3320,24.0,2010-09-10,1474498.59,1.0,67.11,2.837,132.7564516,8.117
3427,24.0,2012-09-28,1259278.36,0.0,58.86,4.158,138.7395,8.953
3409,24.0,2012-05-25,1407897.57,0.0,65.79,3.979,138.1101935,8.983
3293,24.0,2010-03-05,1412387.37,0.0,36.73,2.919,131.735,8.326
3412,24.0,2012-06-15,1364445.98,0.0,68.28,3.786,138.1295333,8.983
3330,24.0,2010-11-19,1277150.6,0.0,45.63,3.138,132.9172,8.275
3310,24.0,2010-07-02,1563387.94,0.0,71.12,2.958,132.5218667,8.117
3339,24.0,2011-01-21,1107170.39,0.0,23.69,3.391,133.0285161,8.252
3395,24.0,2012-02-17,1326370.08,0.0,33.92,3.874,137.2583103,8.659
3336,24.0,2010-12-31,1208600.05,1.0,25.9,3.336,132.8150323,8.275
3358,24.0,2011-06-03,1554837.62,0.0,73.12,4.069,134.8551613,8.212
3333,24.0,2010-12-10,1593012.75,0.0,27.11,3.255,132.6764,8.275
3428,24.0,2012-10-05,1416720.54,0.0,60.35,4.151,138.8256,8.693
3319,24.0,2010-09-03,1366381.6,0.0,73.52,2.86,132.7248387,8.117
3327,24.0,2010-10-29,1244925.94,0.0,57.29,3.055,132.8708387,8.275
3410,24.0,2012-06-01,1467722.19,0.0,71.79,3.915,138.1138065,8.983
3394,24.0,2012-02-10,1403460.87,1.0,33.82,3.826,137.1666774,8.659
3374,24.0,2011-09-23,1232376.49,0.0,60.61,3.899,136.367,8.358
3392,24.0,2012-01-27,1057290.41,0.0,31.92,3.737,136.9598387,8.659
3408,24.0,2012-05-18,1298809.8,0.0,63.1,4.029,138.1065806,8.983
3377,24.0,2011-10-14,1333315.03,0.0,60.21,3.744,136.5150968,8.454
3385,24.0,2011-12-09,1529615.54,0.0,42.3,3.627,136.5030667,8.454
3371,24.0,2011-09-02,1196105.44,0.0,68.14,3.879,136.2440968,8.358
3404,24.0,2012-04-20,1208654.4,0.0,61.05,4.17,137.9230667,8.983
3315,24.0,2010-08-06,1442819.28,0.0,74.54,2.942,132.6141935,8.117
3298,24.0,2010-04-09,1379579.63,0.0,62.06,2.992,131.9408065,8.211
3314,24.0,2010-07-30,1387517.63,0.0,75.91,2.932,132.5983871,8.117
3416,24.0,2012-07-13,1405475.78,0.0,75.36,3.689,138.263,8.953
3500,25.0,2011-05-27,718373.94,0.0,67.18,3.985,208.556714,7.287
3526,25.0,2011-11-25,1116211.39,1.0,43.49,3.492,211.4120757,7.082
3563,25.0,2012-08-10,710496.97,0.0,71.93,3.722,214.7484595,7.28
3506,25.0,2011-07-08,698529.64,0.0,71.64,3.711,208.4386847,7.274
3510,25.0,2011-08-05,679706.01,0.0,74.0,3.842,208.719238,7.274
3487,25.0,2011-02-25,570816.34,0.0,28.36,3.274,206.6424093,7.343
3442,25.0,2010-04-16,715311.6,0.0,52.16,2.899,203.7307486,7.856
3562,25.0,2012-08-03,709724.6,0.0,72.08,3.654,214.7433514,7.28
3474,25.0,2010-11-26,1115240.61,1.0,43.43,3.039,204.9621,7.484
3503,25.0,2011-06-17,717373.43,0.0,63.58,3.842,208.1265604,7.287
3529,25.0,2011-12-16,997502.47,0.0,33.09,3.413,212.0685039,7.082
3435,25.0,2010-02-26,628516.57,0.0,29.16,2.754,204.4630869,8.187
3437,25.0,2010-03-12,660619.99,0.0,40.05,2.818,204.5250598,8.187
3469,25.0,2010-10-22,661644.19,0.0,46.73,2.917,205.0627881,7.484
3493,25.0,2011-04-08,648606.13,0.0,42.11,3.72,208.1092642,7.287
3571,25.0,2012-10-05,699536.73,0.0,57.58,3.985,215.9258865,7.293
3432,25.0,2010-02-05,677231.63,0.0,21.1,2.784,204.2471935,8.187
3542,25.0,2012-03-16,638204.27,0.0,50.64,3.862,214.0167132,6.961
3514,25.0,2011-09-02,699779.0,0.0,67.2,3.703,208.9625161,7.274
3491,25.0,2011-03-25,616324.24,0.0,38.51,3.625,207.6553444,7.343
3533,25.0,2012-01-13,614764.31,0.0,34.6,3.513,212.7386486,6.961
3462,25.0,2010-09-03,685700.08,0.0,71.17,2.715,204.7583566,7.527
3468,25.0,2010-10-15,616094.72,0.0,54.09,2.868,205.0137637,7.484
3449,25.0,2010-06-04,764155.44,0.0,69.22,2.847,204.4042877,7.856
3483,25.0,2011-01-28,600448.69,0.0,18.92,3.237,205.3894952,7.343
3465,25.0,2010-09-24,607819.33,0.0,65.06,2.713,204.8182126,7.527
3456,25.0,2010-07-23,665290.93,0.0,75.37,2.771,204.4812188,7.527
3438,25.0,2010-03-19,659795.84,0.0,45.0,2.844,204.3782258,8.187
3541,25.0,2012-03-09,643711.53,0.0,37.44,3.848,213.8711137,6.961
3546,25.0,2012-04-13,658691.56,0.0,42.46,4.044,214.3127027,7.139
3470,25.0,2010-10-29,674458.03,0.0,55.72,2.921,205.1118126,7.484
3496,25.0,2011-04-29,649245.0,0.0,58.43,3.962,208.6386,7.287
3486,25.0,2011-02-18,634637.03,0.0,38.42,3.245,206.3694701,7.343
3568,25.0,2012-09-14,657241.63,0.0,60.9,3.948,215.3583757,7.28
3436,25.0,2010-03-05,665750.06,0.0,29.45,2.777,204.4940734,8.187
3565,25.0,2012-08-24,756527.64,0.0,64.53,3.834,214.9567044,7.28
3476,25.0,2010-12-10,964729.18,0.0,22.65,3.109,204.6877378,7.484
3553,25.0,2012-06-01,694765.95,0.0,69.54,3.742,214.5513278,7.139
3547,25.0,2012-04-20,661566.48,0.0,57.1,4.027,214.3675045,7.139
3444,25.0,2010-04-30,706924.02,0.0,50.97,2.921,203.6503685,7.856
3458,25.0,2010-08-06,699464.43,0.0,71.79,2.784,204.7293252,7.527
3552,25.0,2012-05-25,783371.02,0.0,67.69,3.798,214.5499425,7.139
3477,25.0,2010-12-17,1047707.59,0.0,21.6,3.14,204.6321194,7.484
3527,25.0,2011-12-02,878314.57,0.0,42.85,3.452,211.6394306,7.082
3433,25.0,2010-02-12,583364.02,1.0,19.64,2.773,204.3857472,8.187
3499,25.0,2011-05-20,677971.33,0.0,56.56,4.062,208.7583165,7.287
3439,25.0,2010-03-26,696687.6,0.0,45.84,2.854,204.201755,8.187
3537,25.0,2012-02-10,658984.38,1.0,32.47,3.64,213.1186138,6.961
3517,25.0,2011-09-23,620885.93,0.0,60.28,3.711,209.4986126,7.274
3495,25.0,2011-04-22,756588.42,0.0,45.87,3.892,208.4779405,7.287
3549,25.0,2012-05-04,696421.72,0.0,58.76,3.951,214.4771081,7.139
3488,25.0,2011-03-04,640912.18,0.0,31.59,3.433,206.9153485,7.343
3480,25.0,2011-01-07,558794.63,0.0,29.0,3.193,204.6487803,7.343
3520,25.0,2011-10-14,646915.47,0.0,58.95,3.541,210.4027602,7.082
3463,25.0,2010-09-10,655811.95,1.0,61.14,2.699,204.7266827,7.527
3567,25.0,2012-09-07,671482.9,1.0,72.79,3.911,215.2189573,7.28
3445,25.0,2010-05-07,724468.97,0.0,63.67,2.966,203.6101784,7.856
3521,25.0,2011-10-21,690675.5,0.0,50.22,3.57,210.5473252,7.082
3490,25.0,2011-03-18,603393.64,0.0,40.94,3.631,207.4283845,7.343
3522,25.0,2011-10-28,724443.97,0.0,46.28,3.569,210.6918901,7.082
3485,25.0,2011-02-11,615666.78,1.0,21.18,3.239,206.0763862,7.343
3543,25.0,2012-03-23,672831.78,0.0,62.7,3.9,214.0907105,6.961
3532,25.0,2012-01-06,636419.12,0.0,30.23,3.422,212.5711125,6.961
3479,25.0,2010-12-31,623092.54,1.0,25.89,3.179,204.6432267,7.484
3466,25.0,2010-10-01,658640.14,0.0,57.56,2.707,204.8850973,7.484
3536,25.0,2012-02-03,642776.4,0.0,34.98,3.617,213.0236225,6.961
3443,25.0,2010-04-23,694531.72,0.0,46.12,2.902,203.6905586,7.856
3441,25.0,2010-04-09,712647.97,0.0,61.36,2.869,203.8488134,7.856
3455,25.0,2010-07-16,726997.84,0.0,73.43,2.783,204.3571656,7.527
3484,25.0,2011-02-04,639830.45,0.0,23.94,3.231,205.7329407,7.343
3451,25.0,2010-06-18,780444.94,0.0,69.56,2.78,204.670036,7.856
3492,25.0,2011-04-01,618377.79,0.0,28.5,3.638,207.8823043,7.287
3511,25.0,2011-08-12,667130.48,0.0,70.93,3.812,208.7820061,7.274
3519,25.0,2011-10-07,671522.87,0.0,50.82,3.583,210.1170595,7.082
3523,25.0,2011-11-04,718393.61,0.0,40.88,3.551,210.8364551,7.082
3482,25.0,2011-01-21,568093.57,0.0,23.21,3.229,205.0460497,7.343
3450,25.0,2010-06-11,737163.2,0.0,63.68,2.809,204.6679198,7.856
3494,25.0,2011-04-15,674562.45,0.0,51.43,3.821,208.3172811,7.287
3566,25.0,2012-08-31,714828.73,0.0,68.55,3.867,215.0878309,7.28
3459,25.0,2010-08-13,686072.39,0.0,72.73,2.805,204.8533784,7.527
3504,25.0,2011-06-24,699270.1,0.0,70.71,3.804,208.2306018,7.287
3472,25.0,2010-11-12,713250.08,0.0,40.68,2.931,205.2098614,7.484
3481,25.0,2011-01-14,572360.83,0.0,18.3,3.205,204.7026042,7.343
3508,25.0,2011-07-22,670854.96,0.0,78.1,3.811,208.5937018,7.274
3551,25.0,2012-05-18,717207.19,0.0,58.21,3.848,214.5485571,7.139
3524,25.0,2011-11-11,719235.07,0.0,44.81,3.53,210.9810201,7.082
3505,25.0,2011-07-01,706206.86,0.0,66.61,3.748,208.3346432,7.274
3461,25.0,2010-08-27,711461.95,0.0,67.15,2.755,204.7900305,7.527
3460,25.0,2010-08-20,724499.81,0.0,71.81,2.779,204.8217044,7.527
3574,25.0,2012-10-26,688940.94,0.0,56.69,3.882,216.1515902,7.293
3473,25.0,2010-11-19,718056.73,0.0,42.72,3.0,205.0992811,7.484
3538,25.0,2012-02-17,654088.02,0.0,32.23,3.695,213.2732106,6.961
3569,25.0,2012-09-21,664745.2,0.0,57.6,4.038,215.5475459,7.28
3535,25.0,2012-01-27,589554.29,0.0,32.24,3.567,212.9286312,6.961
3530,25.0,2011-12-23,1290532.97,0.0,36.56,3.389,212.2360401,7.082
3560,25.0,2012-07-20,685676.58,0.0,74.32,3.567,214.7331351,7.28
3446,25.0,2010-05-14,698073.95,0.0,50.27,2.982,203.6133915,7.856
3448,25.0,2010-05-28,792442.54,0.0,69.31,2.899,204.1406556,7.856
3557,25.0,2012-06-29,718890.81,0.0,69.84,3.506,214.6466757,7.139
3497,25.0,2011-05-06,659446.55,0.0,49.5,4.046,208.7992595,7.287
3659,26.0,2011-09-16,951569.84,0.0,55.19,3.809,136.3145,7.767
3674,26.0,2011-12-30,972834.42,1.0,18.8,3.402,136.6432581,7.598
3662,26.0,2011-10-07,1130022.99,0.0,46.84,3.633,136.472,7.598
3688,26.0,2012-04-06,1116829.23,0.0,33.35,3.957,137.7970968,7.489
3600,26.0,2010-07-30,1005324.28,0.0,63.79,2.792,132.5983871,8.445
3704,26.0,2012-07-27,1031745.14,0.0,64.12,3.701,138.2033871,7.405
3631,26.0,2011-03-04,945643.17,0.0,14.31,3.437,133.6141429,7.907
3693,26.0,2012-05-11,1062548.73,0.0,47.11,3.947,138.0882667,7.489
3611,26.0,2010-10-15,937956.89,0.0,39.93,2.878,132.7633548,8.149
3624,26.0,2011-01-14,812323.29,0.0,16.7,3.215,132.9510645,7.907
3692,26.0,2012-05-04,946573.29,0.0,40.29,3.991,138.0332,7.489
3664,26.0,2011-10-21,974907.28,0.0,45.23,3.618,136.5017742,7.598
3584,26.0,2010-04-09,1022293.81,0.0,50.13,2.849,131.9408065,8.512
3581,26.0,2010-03-19,903366.55,0.0,35.34,2.834,131.8242903,8.488
3703,26.0,2012-07-20,1049625.9,0.0,66.75,3.61,138.2331935,7.405
3643,26.0,2011-05-27,996723.58,0.0,56.74,4.034,134.7677742,7.818
3588,26.0,2010-05-07,1074479.73,0.0,54.72,2.981,132.1062,8.512
3592,26.0,2010-06-04,1003202.66,0.0,58.46,2.857,132.3648387,8.512
3642,26.0,2011-05-20,938334.62,0.0,48.86,4.101,134.6803871,7.818
3636,26.0,2011-04-08,985229.81,0.0,29.09,3.72,134.1777742,7.818
3621,26.0,2010-12-24,1573982.47,0.0,21.81,3.15,132.7477419,8.149
3658,26.0,2011-09-09,1069710.97,1.0,60.98,3.809,136.2745806,7.767
3634,26.0,2011-03-25,866566.54,0.0,22.99,3.624,133.9587419,7.907
3705,26.0,2012-08-03,1090915.09,0.0,65.6,3.698,138.1735806,7.405
3691,26.0,2012-04-27,911969.0,0.0,43.6,4.023,137.9781333,7.489
3710,26.0,2012-09-07,1081874.03,1.0,61.58,3.921,138.4729355,7.405
3596,26.0,2010-07-02,1078455.48,0.0,58.9,2.815,132.5218667,8.445
3672,26.0,2011-12-16,1204807.83,0.0,28.24,3.445,136.5335161,7.598
3597,26.0,2010-07-09,1122356.53,0.0,71.08,2.806,132.5461333,8.445
3583,26.0,2010-04-02,1029849.2,0.0,36.53,2.826,131.9019677,8.512
3619,26.0,2010-12-10,1149612.04,0.0,16.6,3.132,132.6764,8.149
3676,26.0,2012-01-13,836305.65,0.0,25.55,3.523,136.753,7.467
3687,26.0,2012-03-30,922018.43,0.0,33.33,3.921,137.7261935,7.467
3653,26.0,2011-08-05,1107552.43,0.0,63.16,3.903,136.0540323,7.767
3606,26.0,2010-09-10,1042226.3,1.0,54.82,2.717,132.7564516,8.445
3698,26.0,2012-06-15,1029248.22,0.0,57.84,3.683,138.1295333,7.489
3589,26.0,2010-05-14,972663.59,0.0,39.08,2.983,132.152129,8.512
3632,26.0,2011-03-11,946614.55,0.0,28.13,3.6,133.7361429,7.907
3645,26.0,2011-06-10,1094058.68,0.0,59.85,3.924,134.9425484,7.818
3612,26.0,2010-10-22,916522.66,0.0,36.13,2.919,132.8170968,8.149
3683,26.0,2012-03-02,955641.74,0.0,22.49,3.827,137.4238966,7.467
3699,26.0,2012-06-22,1056282.91,0.0,63.04,3.629,138.1629,7.489
3686,26.0,2012-03-23,874790.68,0.0,49.97,3.889,137.6552903,7.467
3684,26.0,2012-03-09,1028569.01,0.0,29.03,3.876,137.5066897,7.467
3628,26.0,2011-02-11,1010711.08,1.0,15.12,3.255,133.260871,7.907
3647,26.0,2011-06-24,997474.93,0.0,56.94,3.851,135.2652667,7.818
3615,26.0,2010-11-12,971193.01,0.0,37.51,2.961,132.9783226,8.149
3715,26.0,2012-10-12,1044639.69,0.0,45.19,4.029,138.9117,7.138
3639,26.0,2011-04-29,873450.29,0.0,47.17,3.988,134.4357333,7.818
3678,26.0,2012-01-27,820059.89,0.0,24.16,3.568,136.9598387,7.467
3671,26.0,2011-12-09,1148987.46,0.0,34.24,3.47,136.5030667,7.598
3582,26.0,2010-03-26,893613.0,0.0,35.26,2.831,131.863129,8.488
3667,26.0,2011-11-11,1077640.13,0.0,40.08,3.57,136.4618065,7.598
3696,26.0,2012-06-01,1015853.03,0.0,58.51,3.798,138.1138065,7.489
3587,26.0,2010-04-30,904503.85,0.0,40.56,2.935,132.0644333,8.512
3709,26.0,2012-08-31,1053495.51,0.0,63.69,3.884,138.3771935,7.405
3670,26.0,2011-12-02,1012498.49,0.0,36.74,3.501,136.4909333,7.598
3594,26.0,2010-06-18,1001286.67,0.0,53.62,2.805,132.4733333,8.512
3649,26.0,2011-07-08,1133807.03,0.0,63.34,3.784,135.6283333,7.767
3590,26.0,2010-05-21,986765.01,0.0,50.81,2.961,132.2230323,8.512
3669,26.0,2011-11-25,1282320.05,1.0,31.07,3.536,136.4788,7.598
3714,26.0,2012-10-05,1095504.26,0.0,54.07,4.027,138.8256,7.138
3702,26.0,2012-07-13,1063149.78,0.0,64.47,3.561,138.263,7.405
3623,26.0,2011-01-07,938149.21,0.0,21.13,3.193,132.8823226,7.907
3593,26.0,2010-06-11,1073862.59,0.0,51.62,2.83,132.4357419,8.512
3635,26.0,2011-04-01,849231.61,0.0,22.99,3.638,134.0682581,7.818
3630,26.0,2011-02-25,910298.44,0.0,16.3,3.281,133.4921429,7.907
3585,26.0,2010-04-16,905548.38,0.0,36.6,2.885,131.9809,8.512
3685,26.0,2012-03-16,919503.4,0.0,35.06,3.867,137.5843871,7.467
3677,26.0,2012-01-20,838751.5,0.0,15.22,3.542,136.8564194,7.467
3665,26.0,2011-10-28,972256.98,0.0,35.06,3.604,136.4884516,7.598
3652,26.0,2011-07-29,1005360.5,0.0,63.32,3.898,135.9639355,7.767
3656,26.0,2011-08-26,1064617.62,0.0,61.1,3.796,136.2136129,7.767
3599,26.0,2010-07-23,971615.62,0.0,65.4,2.784,132.5825806,8.445
3602,26.0,2010-08-13,1011938.29,0.0,61.58,2.81,132.63,8.445
3616,26.0,2010-11-19,901972.7,0.0,36.73,3.03,132.9172,8.149
3655,26.0,2011-08-19,1021766.75,0.0,60.58,3.82,136.183129,7.767
3675,26.0,2012-01-06,971557.62,0.0,22.94,3.439,136.698129,7.467
3608,26.0,2010-09-24,868636.3,0.0,52.47,2.718,132.7619333,8.445
3610,26.0,2010-10-08,1001069.52,0.0,46.81,2.776,132.7516667,8.149
3598,26.0,2010-07-16,1028151.72,0.0,67.66,2.796,132.5667742,8.445
3713,26.0,2012-09-28,964726.37,0.0,50.66,4.018,138.7395,7.405
3637,26.0,2011-04-15,863266.12,0.0,39.46,3.823,134.2784667,7.818
3578,26.0,2010-02-26,855385.01,0.0,27.32,2.753,131.686,8.488
3689,26.0,2012-04-13,889670.29,0.0,36.9,4.025,137.868,7.489
3591,26.0,2010-05-28,1069851.59,0.0,61.65,2.906,132.2939355,8.512
3641,26.0,2011-05-13,941008.85,0.0,48.2,4.095,134.593,7.818
3695,26.0,2012-05-25,1067310.74,0.0,58.2,3.85,138.1101935,7.489
3595,26.0,2010-06-25,976242.09,0.0,63.78,2.81,132.4976,8.512
3690,26.0,2012-04-20,923600.02,0.0,50.81,4.046,137.9230667,7.489
3712,26.0,2012-09-21,961084.08,0.0,52.68,4.056,138.6534,7.405
3620,26.0,2010-12-17,1196813.33,0.0,20.61,3.139,132.6804516,8.149
3575,26.0,2010-02-05,1034119.21,0.0,9.55,2.788,131.5279032,8.488
3586,26.0,2010-04-23,881930.87,0.0,39.68,2.895,132.0226667,8.512
3607,26.0,2010-09-17,923473.7,0.0,50.08,2.716,132.7670667,8.445
3673,26.0,2011-12-23,1515175.01,0.0,22.53,3.413,136.5883871,7.598
3614,26.0,2010-11-05,970224.51,0.0,30.51,2.938,132.9245806,8.149
3661,26.0,2011-09-30,959339.51,0.0,59.42,3.684,136.4195,7.767
3657,26.0,2011-09-02,1040143.14,0.0,59.67,3.784,136.2440968,7.767
3711,26.0,2012-09-14,986131.94,0.0,57.69,3.988,138.5673,7.405
3774,27.0,2011-03-04,1656130.67,0.0,36.99,3.605,137.5017028,7.827
3764,27.0,2010-12-24,3078162.08,0.0,31.34,3.309,136.597273,8.021
3786,27.0,2011-05-27,1820723.17,0.0,66.43,4.134,138.6782834,7.725
3839,27.0,2012-06-01,1900638.6,0.0,73.4,3.915,142.1095438,8.253
3816,27.0,2011-12-23,2739019.75,0.0,41.59,3.587,140.528765,7.906
3739,27.0,2010-07-02,2024554.1,0.0,76.25,2.958,136.3722893,7.982
3802,27.0,2011-09-16,1613773.9,0.0,69.65,3.937,140.2735,7.85
3771,27.0,2011-02-11,1636224.77,1.0,30.45,3.416,137.1378318,7.827
3823,27.0,2012-02-10,1651605.35,1.0,37.86,3.826,141.1199827,8.009
3824,27.0,2012-02-17,1606221.56,0.0,37.24,3.874,141.2140357,8.009
3760,27.0,2010-11-26,2627910.75,1.0,46.67,3.186,136.6895714,8.021
3731,27.0,2010-05-07,1939458.84,0.0,69.02,3.095,135.962,8.058
3844,27.0,2012-07-06,2062224.92,0.0,82.08,3.646,142.2234298,8.239
