,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
2182,16.0,2010-10-22,541216.92,0.0,45.85,2.762,190.9070184,6.986
2186,16.0,2010-11-19,458634.68,0.0,27.26,2.758,191.0312172,6.986
2228,16.0,2011-09-09,574622.56,1.0,56.99,3.566,194.6387853,6.338
2177,16.0,2010-09-17,522049.52,0.0,56.55,2.8,190.4688287,6.868
2269,16.0,2012-06-22,581745.72,0.0,70.41,3.735,197.7389345,6.169
2244,16.0,2011-12-30,665861.06,1.0,23.91,3.119,196.3586101,6.232
2268,16.0,2012-06-15,570045.79,0.0,65.36,3.723,197.692292,6.169
2273,16.0,2012-07-20,565297.54,0.0,68.43,3.585,197.9290378,6.061
2370,17.0,2011-09-02,847380.07,0.0,69.31,3.58,129.3259355,6.745
2291,17.0,2010-02-26,749549.55,0.0,15.64,2.667,126.5522857,6.548
2302,17.0,2010-05-14,813756.09,0.0,47.28,2.962,126.2085484,6.635
2333,17.0,2010-12-17,1049372.38,0.0,25.13,2.842,126.8794839,6.885
2312,17.0,2010-07-23,893504.87,0.0,69.66,2.797,126.1283548,6.697
2403,17.0,2012-04-20,1119979.98,0.0,47.69,3.845,131.1173333,6.235
2380,17.0,2011-11-11,914759.2,0.0,27.61,3.513,129.8167097,6.617
2396,17.0,2012-03-02,856178.47,0.0,26.28,3.242,130.6457931,6.403
2384,17.0,2011-12-09,976522.93,0.0,17.56,3.341,129.8555333,6.617
2329,17.0,2010-11-19,782252.57,0.0,36.31,2.842,126.6072,6.885
2428,17.0,2012-10-12,919878.34,0.0,44.82,3.797,131.1083333,5.527
2369,17.0,2011-08-26,837390.79,0.0,72.04,3.57,129.2832581,6.745
2416,17.0,2012-07-20,944698.7,0.0,70.59,3.556,130.7012903,5.936
2341,17.0,2011-02-11,813211.46,1.0,14.19,3.034,127.859129,6.866
2304,17.0,2010-05-28,872817.62,0.0,48.19,2.908,126.1602258,6.635
2317,17.0,2010-08-27,802583.89,0.0,65.03,2.854,126.0892903,6.697
2321,17.0,2010-09-24,852876.29,0.0,58.39,2.872,126.1900333,6.697
2360,17.0,2011-06-24,920719.98,0.0,60.99,3.668,129.0663,6.774
2323,17.0,2010-10-08,827738.06,0.0,58.06,2.841,126.2791667,6.885
2415,17.0,2012-07-13,960746.04,0.0,72.94,3.595,130.683,5.936
2309,17.0,2010-07-02,958875.37,0.0,68.98,2.814,126.1392,6.697
2307,17.0,2010-06-18,877996.27,0.0,54.94,2.819,126.114,6.635
2297,17.0,2010-04-09,770228.02,0.0,34.05,2.877,126.6019032,6.635
2406,17.0,2012-05-11,944100.3,0.0,49.96,3.809,131.1453333,6.235
2386,17.0,2011-12-23,1289156.9,0.0,18.76,3.186,129.9845484,6.617
2361,17.0,2011-07-01,940554.34,0.0,67.39,3.613,129.0894,6.745
2407,17.0,2012-05-18,968816.33,0.0,59.67,3.808,131.0983226,6.235
2303,17.0,2010-05-21,826626.5,0.0,53.94,2.95,126.1843871,6.635
2357,17.0,2011-06-03,895020.48,0.0,49.61,3.752,129.0490323,6.774
2381,17.0,2011-11-18,877724.31,0.0,32.93,3.489,129.8268333,6.617
2324,17.0,2010-10-15,838297.32,0.0,47.35,2.845,126.3266774,6.885
2305,17.0,2010-06-04,876902.87,0.0,53.79,2.871,126.1360645,6.635
2294,17.0,2010-03-19,752034.52,0.0,33.96,2.782,126.6066452,6.548
2377,17.0,2011-10-21,877380.22,0.0,47.27,3.579,129.7821613,6.617
2337,17.0,2011-01-14,758510.36,0.0,16.57,2.903,127.3009355,6.866
2374,17.0,2011-09-30,868191.05,0.0,61.4,3.623,129.6060667,6.745
2348,17.0,2011-04-01,795859.23,0.0,39.38,3.487,128.7199355,6.774
2375,17.0,2011-10-07,918006.9,0.0,54.4,3.592,129.6938,6.617
2409,17.0,2012-06-01,938914.28,0.0,54.13,3.788,130.9592258,6.235
2332,17.0,2010-12-10,962475.55,0.0,31.64,2.817,126.7934,6.885
2358,17.0,2011-06-10,881190.46,0.0,54.57,3.732,129.0357097,6.774
2394,17.0,2012-02-17,927084.65,0.0,30.76,3.119,130.4546207,6.403
2385,17.0,2011-12-16,1067754.06,0.0,21.07,3.282,129.8980645,6.617
2490,18.0,2011-03-25,944523.3,0.0,36.65,3.624,133.9587419,9.131
2448,18.0,2010-06-04,1271311.76,0.0,70.28,2.857,132.3648387,9.269
2445,18.0,2010-05-14,1092616.49,0.0,49.9,2.983,132.152129,9.269
2527,18.0,2011-12-09,1368471.23,0.0,42.36,3.47,136.5030667,8.471
2507,18.0,2011-07-22,991262.46,0.0,78.68,3.882,135.8738387,8.89
2569,18.0,2012-09-28,1002856.2,0.0,58.24,4.018,138.7395,8.535
2487,18.0,2011-03-04,1063310.62,0.0,28.49,3.437,133.6141429,9.131
2452,18.0,2010-07-02,1257928.35,0.0,71.22,2.815,132.5218667,9.342
2442,18.0,2010-04-23,1132433.55,0.0,50.3,2.895,132.0226667,9.269
2453,18.0,2010-07-09,1171391.41,0.0,79.75,2.806,132.5461333,9.342
2543,18.0,2012-03-30,1009121.2,0.0,45.35,3.921,137.7261935,8.075
2451,18.0,2010-06-25,1220983.17,0.0,74.04,2.81,132.4976,9.269
2553,18.0,2012-06-08,1110479.94,0.0,59.1,3.746,138.1174194,8.304
2471,18.0,2010-11-12,1081322.12,0.0,43.17,2.961,132.9783226,9.331
2573,18.0,2012-10-26,1127516.25,0.0,56.09,3.917,138.7281613,8.243
2521,18.0,2011-10-28,1106642.63,0.0,45.61,3.604,136.4884516,8.471
2566,18.0,2012-09-07,1083521.24,1.0,71.85,3.921,138.4729355,8.535
2488,18.0,2011-03-11,1002714.25,0.0,38.4,3.6,133.7361429,9.131
2476,18.0,2010-12-17,1588430.71,0.0,27.4,3.139,132.6804516,9.331
2496,18.0,2011-05-06,1065427.37,0.0,54.17,4.078,134.5143667,8.975
2495,18.0,2011-04-29,974114.39,0.0,58.82,3.988,134.4357333,8.975
2536,18.0,2012-02-10,1161615.51,1.0,32.83,3.655,137.1666774,8.075
2462,18.0,2010-09-10,1011201.12,1.0,67.09,2.717,132.7564516,9.342
2558,18.0,2012-07-13,1024784.92,0.0,75.09,3.561,138.263,8.535
2489,18.0,2011-03-18,945889.59,0.0,41.12,3.634,133.8492258,9.131
2444,18.0,2010-05-07,1222255.47,0.0,65.64,2.981,132.1062,9.269
2511,18.0,2011-08-19,932679.79,0.0,69.24,3.82,136.183129,8.89
2542,18.0,2012-03-23,1031139.3,0.0,58.06,3.889,137.6552903,8.075
2520,18.0,2011-10-21,1048212.62,0.0,55.83,3.618,136.5017742,8.471
2486,18.0,2011-02-25,1005983.31,0.0,26.15,3.281,133.4921429,9.131
2432,18.0,2010-02-12,1187880.7,1.0,26.41,2.771,131.5866129,9.202
2456,18.0,2010-07-30,1078557.62,0.0,75.79,2.792,132.5983871,9.342
2499,18.0,2011-05-27,1065214.14,0.0,64.6,4.034,134.7677742,8.975
2557,18.0,2012-07-06,1158247.31,0.0,76.08,3.538,138.2296333,8.535
2473,18.0,2010-11-26,1653759.36,1.0,40.81,3.07,132.8369333,9.331
2454,18.0,2010-07-16,1115514.61,0.0,76.9,2.796,132.5667742,9.342
2464,18.0,2010-09-24,950862.92,0.0,64.82,2.718,132.7619333,9.342
2469,18.0,2010-10-29,1038576.54,0.0,55.85,2.938,132.8708387,9.331
2512,18.0,2011-08-26,1147906.46,0.0,70.32,3.796,136.2136129,8.89
2504,18.0,2011-07-01,1087051.26,0.0,69.75,3.815,135.4468,8.89
2502,18.0,2011-06-17,1045859.39,0.0,63.23,3.873,135.0837333,8.975
2552,18.0,2012-06-01,1118313.7,0.0,71.42,3.798,138.1138065,8.304
2563,18.0,2012-08-17,1048134.24,0.0,73.25,3.84,138.1857097,8.535
2619,19.0,2010-12-17,1911967.44,0.0,26.83,3.301,132.6804516,8.067
2618,19.0,2010-12-10,1799070.98,0.0,25.12,3.255,132.6764,8.067
2668,19.0,2011-11-25,1974646.78,1.0,42.75,3.689,136.4788,7.866
2685,19.0,2012-03-23,1342254.55,0.0,56.72,4.054,137.6552903,7.943
2592,19.0,2010-06-11,1410683.94,0.0,61.64,2.972,132.4357419,8.185
2585,19.0,2010-04-23,1456793.33,0.0,46.87,3.021,132.0226667,8.185
2624,19.0,2011-01-21,1212967.84,0.0,22.8,3.391,133.0285161,7.771
2681,19.0,2012-02-24,1352470.09,0.0,33.91,3.917,137.3411034,7.943
2643,19.0,2011-06-03,1457345.75,0.0,66.01,4.069,134.8551613,7.658
2707,19.0,2012-08-24,1544653.37,0.0,66.66,3.997,138.2814516,8.193
2645,19.0,2011-06-17,1418973.62,0.0,64.02,3.989,135.0837333,7.658
2589,19.0,2010-05-21,1377716.17,0.0,57.53,3.096,132.2230323,8.185
2674,19.0,2012-01-06,1266570.4,0.0,31.84,3.585,136.698129,7.943
2687,19.0,2012-04-06,1631737.68,0.0,40.23,4.143,137.7970968,8.15
2597,19.0,2010-07-16,1412157.02,0.0,74.6,2.933,132.5667742,8.099
2578,19.0,2010-03-05,1495844.57,0.0,32.92,2.919,131.735,8.35
2626,19.0,2011-02-04,1370562.11,0.0,21.02,3.4,133.1834194,7.771
2587,19.0,2010-05-07,1566219.77,0.0,62.54,3.095,132.1062,8.185
2605,19.0,2010-09-10,1591453.39,1.0,63.36,2.837,132.7564516,8.099
2655,19.0,2011-08-26,1547729.24,0.0,69.34,3.906,136.2136129,7.806
2577,19.0,2010-02-26,1373270.06,0.0,30.33,2.91,131.686,8.35
2635,19.0,2011-04-08,1419911.91,0.0,41.26,3.895,134.1777742,7.658
2616,19.0,2010-11-26,1993367.83,1.0,42.62,3.186,132.8369333,8.067
2600,19.0,2010-08-06,1492060.89,0.0,74.2,2.942,132.6141935,8.099
2636,19.0,2011-04-15,1392093.04,0.0,48.67,3.981,134.2784667,7.658
2693,19.0,2012-05-18,1366937.1,0.0,58.81,4.029,138.1065806,8.15
2699,19.0,2012-06-29,1379652.65,0.0,69.92,3.667,138.1962667,8.15
2666,19.0,2011-11-11,1502078.93,0.0,48.22,3.719,136.4618065,7.866
2615,19.0,2010-11-19,1377593.1,0.0,44.22,3.138,132.9172,8.067
2648,19.0,2011-07-08,1465489.75,0.0,73.2,3.886,135.6283333,7.806
2667,19.0,2011-11-18,1411835.57,0.0,48.21,3.717,136.4666667,7.866
2709,19.0,2012-09-07,1497073.82,1.0,72.2,4.076,138.4729355,8.193
2581,19.0,2010-03-26,1427023.45,0.0,39.07,2.963,131.863129,8.35
2574,19.0,2010-02-05,1507637.17,0.0,20.96,2.954,131.5279032,8.35
2612,19.0,2010-10-29,1404576.48,0.0,56.11,3.055,132.8708387,8.067
2680,19.0,2012-02-17,1424720.27,0.0,30.95,3.874,137.2583103,7.943
2617,19.0,2010-12-03,1615987.96,0.0,36.64,3.2,132.7566667,8.067
2642,19.0,2011-05-27,1388553.11,0.0,63.2,4.134,134.7677742,7.658
2613,19.0,2010-11-05,1435379.25,0.0,41.78,3.049,132.9245806,8.067
2652,19.0,2011-08-05,1408968.55,0.0,73.84,4.02,136.0540323,7.806
2675,19.0,2012-01-13,1182198.7,0.0,37.08,3.666,136.753,7.943
2575,19.0,2010-02-12,1536549.95,1.0,23.22,2.94,131.5866129,8.35
2634,19.0,2011-04-01,1305950.22,0.0,30.68,3.811,134.0682581,7.658
2859,20.0,2012-10-26,2031650.55,0.0,60.04,3.882,216.1515902,7.293
2858,20.0,2012-10-19,1999363.49,0.0,56.26,3.969,216.1464699,7.293
2835,20.0,2012-05-11,2168097.11,0.0,63.19,3.889,214.5319099,7.139
2813,20.0,2011-12-09,2546123.78,0.0,41.64,3.415,211.8667856,7.082
2800,20.0,2011-09-09,2050542.56,1.0,68.74,3.738,209.0225562,7.274
2823,20.0,2012-02-17,2309025.16,0.0,31.11,3.695,213.2732106,6.961
2772,20.0,2011-02-25,1938608.52,0.0,33.2,3.274,206.6424093,7.343
2759,20.0,2010-11-26,2811634.04,1.0,46.66,3.039,204.9621,7.484
2784,20.0,2011-05-20,1953416.06,0.0,59.01,4.062,208.7583165,7.287
2727,20.0,2010-04-16,1985784.59,0.0,55.43,2.899,203.7307486,7.856
2833,20.0,2012-04-27,1886503.93,0.0,47.64,4.004,214.4223063,7.139
2815,20.0,2011-12-23,3555371.03,0.0,40.19,3.389,212.2360401,7.082
2730,20.0,2010-05-07,2137202.38,0.0,66.74,2.966,203.6101784,7.856
2721,20.0,2010-03-05,2119213.72,0.0,31.75,2.777,204.4940734,8.187
2838,20.0,2012-06-01,2143126.59,0.0,73.67,3.742,214.5513278,7.139
2824,20.0,2012-02-24,2045837.55,0.0,39.79,3.739,213.4725116,6.961
2734,20.0,2010-06-04,2203619.35,0.0,72.52,2.847,204.4042877,7.856
2787,20.0,2011-06-10,2135062.04,0.0,73.64,3.881,208.1535092,7.287
2792,20.0,2011-07-15,2039875.75,0.0,74.88,3.76,208.5309337,7.274
2831,20.0,2012-04-13,2045396.06,0.0,45.68,4.044,214.3127027,7.139
2726,20.0,2010-04-09,2007796.26,0.0,65.1,2.869,203.8488134,7.856
2826,20.0,2012-03-09,2139265.4,0.0,41.14,3.848,213.8711137,6.961
2786,20.0,2011-06-03,2182246.69,0.0,73.51,3.922,208.3551116,7.287
2722,20.0,2010-03-12,2010974.84,0.0,43.82,2.818,204.5250598,8.187
2841,20.0,2012-06-22,2060588.69,0.0,76.51,3.564,214.606,7.139
2817,20.0,2012-01-06,1964701.94,0.0,33.42,3.422,212.5711125,6.961
2814,20.0,2011-12-16,2762816.65,0.0,37.16,3.413,212.0685039,7.082
2799,20.0,2011-09-02,2141765.98,0.0,70.82,3.703,208.9625161,7.274
2840,20.0,2012-06-15,2165160.29,0.0,71.51,3.62,214.5653243,7.139
2731,20.0,2010-05-14,2033211.62,0.0,55.91,2.982,203.6133915,7.856
2819,20.0,2012-01-20,1892775.94,0.0,27.65,3.533,212.8336399,6.961
2811,20.0,2011-11-25,2906233.25,1.0,46.38,3.492,211.4120757,7.082
2850,20.0,2012-08-24,2005341.43,0.0,68.27,3.834,214.9567044,7.28
2857,20.0,2012-10-12,2162951.36,0.0,47.2,4.0,216.1150568,7.293
2762,20.0,2010-12-17,2819193.17,0.0,24.07,3.14,204.6321194,7.484
2810,20.0,2011-11-18,2169933.82,0.0,49.3,3.53,211.1847207,7.082
2755,20.0,2010-10-29,1891816.0,0.0,57.56,2.921,205.1118126,7.484
2846,20.0,2012-07-27,1911559.1,0.0,74.6,3.647,214.7382432,7.28
2783,20.0,2011-05-13,2036748.53,0.0,62.26,4.066,208.9599189,7.287
2803,20.0,2011-09-30,1945808.26,0.0,63.44,3.645,209.807836,7.274
2751,20.0,2010-10-01,1933719.21,0.0,61.08,2.707,204.8850973,7.484
2805,20.0,2011-10-14,2010107.68,0.0,62.54,3.541,210.4027602,7.082
2844,20.0,2012-07-13,2134680.12,0.0,78.27,3.523,214.728027,7.28
2945,21.0,2011-09-23,681913.29,0.0,75.68,3.467,216.0282356,7.852
2886,21.0,2010-08-06,739279.19,0.0,90.3,2.627,211.1608049,8.099
2888,21.0,2010-08-20,848873.28,0.0,89.58,2.664,211.2596586,8.099
2946,21.0,2011-09-30,651970.48,0.0,78.91,3.355,216.3620333,7.852
2910,21.0,2011-01-21,663941.73,0.0,42.72,3.016,211.4864691,8.028
2964,21.0,2012-02-03,680725.43,0.0,55.83,3.36,219.8118854,7.057
2958,21.0,2011-12-23,1384552.17,0.0,46.54,3.112,218.9995495,7.441
2868,21.0,2010-04-02,753664.12,0.0,64.12,2.719,210.4798874,8.2
2961,21.0,2012-01-13,631181.25,0.0,45.0,3.261,219.5328198,7.057
2880,21.0,2010-06-25,769848.75,0.0,87.01,2.653,210.9950134,8.2
2991,21.0,2012-08-10,700272.01,0.0,89.57,3.494,221.5954138,6.565
2940,21.0,2011-08-19,855546.5,0.0,90.11,3.554,215.3229307,7.852
2878,21.0,2010-06-11,784305.55,0.0,83.51,2.668,211.1120018,8.2
2967,21.0,2012-02-24,747099.07,0.0,54.81,3.555,220.275944,7.057
2902,21.0,2010-11-26,1245628.61,1.0,62.96,2.735,211.4062867,8.163
2899,21.0,2010-11-05,719888.76,0.0,58.71,2.689,211.6135053,8.163
2959,21.0,2011-12-30,804362.36,1.0,45.16,3.129,219.1773063,7.441
2951,21.0,2011-11-04,767358.37,0.0,56.01,3.332,217.4853605,7.441
2966,21.0,2012-02-17,834663.52,0.0,45.03,3.51,220.0651993,7.057
2979,21.0,2012-05-18,700554.16,0.0,72.42,3.63,221.380331,6.891
2955,21.0,2011-12-02,793184.25,0.0,48.72,3.172,218.3590319,7.441
2872,21.0,2010-04-30,680532.69,0.0,66.93,2.78,210.0505833,8.2
2876,21.0,2010-05-28,755214.26,0.0,80.94,2.759,210.5552301,8.2
2997,21.0,2012-09-21,667151.46,0.0,71.54,3.721,222.4169362,6.565
2895,21.0,2010-10-08,680579.49,0.0,65.76,2.633,211.4044906,8.163
2956,21.0,2011-12-09,897747.13,0.0,41.44,3.158,218.605037,7.441
2988,21.0,2012-07-20,691200.33,0.0,84.25,3.311,221.5701123,6.565
2860,21.0,2010-02-05,798593.88,0.0,39.05,2.572,210.7526053,8.324
2928,21.0,2011-05-27,744389.81,0.0,76.86,3.786,215.1544822,7.931
2885,21.0,2010-07-30,715876.27,0.0,83.59,2.64,211.0264684,8.099
2931,21.0,2011-06-17,823220.43,0.0,87.54,3.637,214.6513538,7.931
2941,21.0,2011-08-26,821127.53,0.0,92.07,3.523,215.386897,7.852
2996,21.0,2012-09-14,628494.63,0.0,76.1,3.717,222.2174395,6.565
2908,21.0,2011-01-07,629152.06,0.0,44.24,2.976,211.0648881,8.028
2926,21.0,2011-05-13,754236.7,0.0,75.04,3.899,215.6124735,7.931
2974,21.0,2012-04-13,769319.04,0.0,69.03,3.891,221.1484028,6.891
2863,21.0,2010-02-26,749597.24,0.0,45.31,2.561,210.9759573,8.324
2972,21.0,2012-03-30,724798.76,0.0,67.87,3.845,220.9991248,7.057
2936,21.0,2011-07-22,784490.67,0.0,90.27,3.651,215.0749122,7.852
2982,21.0,2012-06-08,707895.72,0.0,79.47,3.452,221.3877467,6.891
2999,21.0,2012-10-05,651768.91,0.0,70.28,3.617,222.8159296,6.17
2944,21.0,2011-09-16,653525.84,0.0,80.62,3.526,215.6944378,7.852
2948,21.0,2011-10-14,671379.44,0.0,69.79,3.274,217.0048261,7.441
3031,22.0,2010-08-20,1017045.44,0.0,73.21,2.796,136.5249182,8.433
3053,22.0,2011-01-21,855001.02,0.0,26.8,3.232,136.8870657,8.458
3014,22.0,2010-04-23,969594.47,0.0,51.04,2.895,135.8721667,8.348
3106,22.0,2012-01-27,786459.23,0.0,35.68,3.568,140.9124021,7.503
3078,22.0,2011-07-15,961953.57,0.0,75.2,3.827,139.7006325,8.023
3139,22.0,2012-09-14,918049.28,0.0,66.42,3.988,142.5938833,7.753
3122,22.0,2012-05-18,986612.02,0.0,61.9,3.899,142.0970115,7.671
3098,22.0,2011-12-02,1167621.14,0.0,49.11,3.501,140.4307857,7.706
3135,22.0,2012-08-17,981273.26,0.0,74.92,3.84,142.2157385,7.753
3041,22.0,2010-10-29,1025766.27,0.0,57.73,2.938,136.7375484,8.572
3032,22.0,2010-08-27,1081420.96,0.0,68.99,2.77,136.557015,8.433
3081,22.0,2011-08-05,983232.96,0.0,75.33,3.903,139.9896486,8.023
3064,22.0,2011-04-08,969046.69,0.0,44.42,3.72,138.0638929,8.252
3133,22.0,2012-08-03,1007257.83,0.0,72.99,3.698,142.1916279,7.753
3062,22.0,2011-03-25,933528.39,0.0,38.77,3.624,137.8478929,8.458
3037,22.0,2010-10-01,905987.17,0.0,69.31,2.717,136.6297571,8.572
3025,22.0,2010-07-09,1092654.26,0.0,79.22,2.806,136.3962643,8.433
3042,22.0,2010-11-05,1006888.16,0.0,44.34,2.938,136.7862258,8.572
3024,22.0,2010-07-02,1120259.71,0.0,72.88,2.815,136.3722893,8.433
3108,22.0,2012-02-10,1034448.07,1.0,35.68,3.655,141.1199827,7.503
3114,22.0,2012-03-23,992774.4,0.0,54.68,3.889,141.6269332,7.503
3005,22.0,2010-02-19,988467.61,0.0,31.96,2.747,135.4657781,8.283
3009,22.0,2010-03-19,966145.09,0.0,46.03,2.834,135.6682247,8.283
3125,22.0,2012-06-08,1061134.37,0.0,61.71,3.746,142.1158099,7.671
3072,22.0,2011-06-03,1125169.92,0.0,70.09,3.973,138.7694608,8.252
3070,22.0,2011-05-20,970307.83,0.0,58.56,4.101,138.587106,8.252
3033,22.0,2010-09-03,1074535.88,0.0,75.85,2.735,136.5891118,8.433
3065,22.0,2011-04-15,1008557.04,0.0,48.88,3.823,138.1646952,8.252
3020,22.0,2010-06-04,1095539.13,0.0,69.49,2.857,136.2181682,8.348
3061,22.0,2011-03-18,926427.12,0.0,43.38,3.634,137.7398929,8.458
3038,22.0,2010-10-08,1015051.62,0.0,56.32,2.776,136.6277321,8.572
3120,22.0,2012-05-04,1005083.31,0.0,50.75,3.991,142.0177929,7.671
3105,22.0,2012-01-20,897027.44,0.0,29.16,3.542,140.8086118,7.503
3126,22.0,2012-06-15,1061219.19,0.0,66.56,3.683,142.1292548,7.671
3141,22.0,2012-09-28,976479.51,0.0,62.17,4.018,142.76575,7.753
3016,22.0,2010-05-07,1052973.28,0.0,63.81,2.981,135.962,8.348
3034,22.0,2010-09-10,924174.4,1.0,68.6,2.717,136.6212085,8.433
3128,22.0,2012-06-29,1053881.78,0.0,70.99,3.577,142.1920381,7.671
3073,22.0,2011-06-10,1060868.49,0.0,69.53,3.924,138.8606382,8.252
3093,22.0,2011-10-28,1099351.68,0.0,49.31,3.604,140.4447903,7.706
3117,22.0,2012-04-13,939118.24,0.0,49.89,4.025,141.8433929,7.671
3092,22.0,2011-10-21,981567.22,0.0,59.3,3.618,140.4616048,7.706
3124,22.0,2012-06-01,1102857.37,0.0,70.01,3.798,142.1095438,7.671
3249,23.0,2012-01-27,1037476.38,0.0,25.71,3.568,136.9598387,4.261
3261,23.0,2012-04-20,1287899.41,0.0,56.55,4.046,137.9230667,4.125
3268,23.0,2012-06-08,1568048.54,0.0,56.82,3.746,138.1174194,4.125
3187,23.0,2010-11-19,1314994.32,0.0,41.66,3.03,132.9172,5.287
3157,23.0,2010-04-23,1315023.08,0.0,46.4,2.895,132.0226667,5.435
3217,23.0,2011-06-17,1470520.83,0.0,61.06,3.873,135.0837333,4.781
3179,23.0,2010-09-24,1099055.65,0.0,57.75,2.718,132.7619333,5.326
3178,23.0,2010-09-17,1159132.58,0.0,55.3,2.716,132.7670667,5.326
3223,23.0,2011-07-29,1319767.55,0.0,69.55,3.898,135.9639355,4.584
3257,23.0,2012-03-23,1288154.1,0.0,57.82,3.889,137.6552903,4.261
3222,23.0,2011-07-22,1362144.0,0.0,76.74,3.882,135.8738387,4.584
3216,23.0,2011-06-10,1447028.06,0.0,65.23,3.924,134.9425484,4.781
3146,23.0,2010-02-05,1364721.58,0.0,15.25,2.788,131.5279032,5.892
3170,23.0,2010-07-23,1333634.45,0.0,70.2,2.784,132.5825806,5.326
3250,23.0,2012-02-03,1261872.67,0.0,29.71,3.633,137.0632581,4.261
3214,23.0,2011-05-27,1361945.18,0.0,63.27,4.034,134.7677742,4.781
3195,23.0,2011-01-14,1016756.1,0.0,18.2,3.215,132.9510645,5.114
3264,23.0,2012-05-11,1321914.34,0.0,52.9,3.947,138.0882667,4.125
3184,23.0,2010-10-29,1112871.23,0.0,48.68,2.938,132.8708387,5.287
3180,23.0,2010-10-01,1129909.44,0.0,62.07,2.717,132.7568,5.287
3276,23.0,2012-08-03,1416926.31,0.0,71.51,3.698,138.1735806,4.156
3283,23.0,2012-09-21,1338627.55,0.0,56.8,4.056,138.6534,4.156
3288,23.0,2012-10-26,1347454.59,0.0,50.56,3.917,138.7281613,4.145
3281,23.0,2012-09-07,1427162.26,1.0,66.74,3.921,138.4729355,4.156
3196,23.0,2011-01-21,1110706.06,0.0,15.58,3.232,133.0285161,5.114
3236,23.0,2011-10-28,1407191.96,0.0,42.57,3.604,136.4884516,4.42
3190,23.0,2010-12-10,1872365.99,0.0,20.12,3.132,132.6764,5.287
3149,23.0,2010-02-26,1198709.65,0.0,32.68,2.753,131.686,5.892
3167,23.0,2010-07-02,1549113.18,0.0,64.76,2.815,132.5218667,5.326
3158,23.0,2010-04-30,1259414.52,0.0,45.47,2.935,132.0644333,5.435
3197,23.0,2011-01-28,1083657.61,0.0,10.91,3.243,133.1059677,5.114
3226,23.0,2011-08-19,1453416.53,0.0,67.09,3.82,136.183129,4.584
3153,23.0,2010-03-26,1310701.8,0.0,38.59,2.831,131.863129,5.892
3176,23.0,2010-09-03,1405119.23,0.0,72.91,2.735,132.7248387,5.326
3166,23.0,2010-06-25,1415204.88,0.0,69.83,2.81,132.4976,5.435
3151,23.0,2010-03-12,1408082.96,0.0,36.07,2.805,131.784,5.892
3228,23.0,2011-09-02,1464295.69,0.0,65.33,3.784,136.2440968,4.584
3198,23.0,2011-02-04,1159438.53,0.0,14.5,3.24,133.1834194,5.114
3150,23.0,2010-03-05,1311175.93,0.0,33.15,2.766,131.735,5.892
3253,23.0,2012-02-24,1272948.27,0.0,31.12,3.751,137.3411034,4.261
3266,23.0,2012-05-25,1552934.64,0.0,66.43,3.85,138.1101935,4.125
3206,23.0,2011-04-01,1182694.95,0.0,29.44,3.638,134.0682581,4.781
3244,23.0,2011-12-23,2587953.32,0.0,27.8,3.413,136.5883871,4.42
3399,24.0,2012-03-16,1239299.12,0.0,48.68,4.021,137.5843871,8.659
3372,24.0,2011-09-09,1527455.19,1.0,68.32,3.93,136.2745806,8.358
3354,24.0,2011-05-06,1339630.35,0.0,55.75,4.192,134.5143667,8.212
3305,24.0,2010-05-28,1473868.15,0.0,69.59,3.046,132.2939355,8.211
3300,24.0,2010-04-23,1264117.01,0.0,51.07,3.021,132.0226667,8.211
3342,24.0,2011-02-11,1341240.62,1.0,26.51,3.416,133.260871,8.252
3346,24.0,2011-03-11,1253218.7,0.0,39.51,3.752,133.7361429,8.252
3366,24.0,2011-07-29,1310973.06,0.0,74.84,4.004,135.9639355,8.358
3352,24.0,2011-04-22,1372484.9,0.0,46.0,4.061,134.3571,8.212
3308,24.0,2010-06-18,1354168.18,0.0,67.17,2.942,132.4733333,8.211
3334,24.0,2010-12-17,1663525.77,0.0,27.99,3.301,132.6804516,8.275
3337,24.0,2011-01-07,1178641.71,0.0,30.72,3.351,132.8823226,8.252
3338,24.0,2011-01-14,1167740.2,0.0,22.41,3.367,132.9510645,8.252
3312,24.0,2010-07-16,1418697.05,0.0,76.56,2.933,132.5667742,8.117
3413,24.0,2012-06-22,1434709.63,0.0,72.29,3.722,138.1629,8.983
3302,24.0,2010-05-07,1409705.03,0.0,66.65,3.095,132.1062,8.211
3329,24.0,2010-11-12,1312877.01,0.0,41.76,3.065,132.9783226,8.275
3362,24.0,2011-07-01,1445596.61,0.0,70.27,3.916,135.4468,8.358
3423,24.0,2012-08-31,1344558.92,0.0,71.18,4.026,138.3771935,8.953
3426,24.0,2012-09-21,1261158.47,0.0,61.25,4.203,138.6534,8.953
3398,24.0,2012-03-09,1325835.7,0.0,41.5,4.021,137.5066897,8.659
3425,24.0,2012-09-14,1242909.53,0.0,64.28,4.088,138.5673,8.953
3429,24.0,2012-10-12,1416301.17,0.0,51.64,4.186,138.9117,8.693
3335,24.0,2010-12-24,2386015.75,0.0,27.74,3.309,132.7477419,8.275
3289,24.0,2010-02-05,1388725.63,0.0,22.43,2.954,131.5279032,8.326
3402,24.0,2012-04-06,1524734.29,0.0,45.25,4.143,137.7970968,8.983
3370,24.0,2011-08-26,1402372.09,0.0,69.94,3.906,136.2136129,8.358
